,word,Tag
5168,overemphasize,NEG
5169,overheat,NEG
5170,overkill,NEG
5171,overloaded,NEG
5172,overlook,NEG
5173,overpaid,NEG
5174,overpayed,NEG
5175,overplay,NEG
5176,overpower,NEG
5177,overpriced,NEG
5178,overrated,NEG
5179,overreach,NEG
5180,overrun,NEG
5181,overshadow,NEG
5182,oversight,NEG
5183,oversights,NEG
5184,oversimplification,NEG
5185,oversimplified,NEG
5186,oversimplify,NEG
5187,oversize,NEG
5188,overstate,NEG
5189,overstated,NEG
5190,overstatement,NEG
5191,overstatements,NEG
5192,overstates,NEG
5193,overtaxed,NEG
5194,overthrow,NEG
5195,overthrows,NEG
5196,overturn,NEG
5197,overweight,NEG
5198,overwhelm,NEG
5199,overwhelmed,NEG
5200,overwhelming,NEG
5201,overwhelmingly,NEG
5202,overwhelms,NEG
5203,overzealous,NEG
5204,overzealously,NEG
5205,overzelous,NEG
5206,pain,NEG
5207,painful,NEG
5208,painfull,NEG
5209,painfully,NEG
5210,pains,NEG
5211,pale,NEG
5212,pales,NEG
5213,paltry,NEG
5214,pan,NEG
5215,pandemonium,NEG
5216,pander,NEG
5217,pandering,NEG
5218,panders,NEG
5219,panic,NEG
5220,panick,NEG
5221,panicked,NEG
5222,panicking,NEG
5223,panicky,NEG
5224,paradoxical,NEG
5225,paradoxically,NEG
5226,paralize,NEG
5227,paralyzed,NEG
5228,paranoia,NEG
5229,paranoid,NEG
5230,parasite,NEG
5231,pariah,NEG
5232,parody,NEG
5233,partiality,NEG
5234,partisan,NEG
5235,partisans,NEG
5236,passe,NEG
5237,passive,NEG
5238,passiveness,NEG
5239,pathetic,NEG
5240,pathetically,NEG
5241,patronize,NEG
5242,paucity,NEG
5243,pauper,NEG
5244,paupers,NEG
5245,payback,NEG
5246,peculiar,NEG
5247,peculiarly,NEG
5248,pedantic,NEG
5249,peeled,NEG
5250,peeve,NEG
5251,peeved,NEG
5252,peevish,NEG
5253,peevishly,NEG
5254,penalize,NEG
5255,penalty,NEG
5256,perfidious,NEG
5257,perfidity,NEG
5258,perfunctory,NEG
5259,peril,NEG
5260,perilous,NEG
5261,perilously,NEG
5262,perish,NEG
5263,pernicious,NEG
5264,perplex,NEG
5265,perplexed,NEG
5266,perplexing,NEG
5267,perplexity,NEG
5268,persecute,NEG
5269,persecution,NEG
5270,pertinacious,NEG
5271,pertinaciously,NEG
5272,pertinacity,NEG
5273,perturb,NEG
5274,perturbed,NEG
5275,pervasive,NEG
5276,perverse,NEG
5277,perversely,NEG
5278,perversion,NEG
5279,perversity,NEG
5280,pervert,NEG
5281,perverted,NEG
5282,perverts,NEG
5283,pessimism,NEG
5284,pessimistic,NEG
5285,pessimistically,NEG
5286,pest,NEG
5287,pestilent,NEG
5288,petrified,NEG
5289,petrify,NEG
5290,pettifog,NEG
5291,petty,NEG
5292,phobia,NEG
5293,phobic,NEG
5294,phony,NEG
5295,picket,NEG
5296,picketed,NEG
5297,picketing,NEG
5298,pickets,NEG
5299,picky,NEG
5300,pig,NEG
5301,pigs,NEG
5302,pillage,NEG
5303,pillory,NEG
5304,pimple,NEG
5305,pinch,NEG
5306,pique,NEG
5307,pitiable,NEG
5308,pitiful,NEG
5309,pitifully,NEG
5310,pitiless,NEG
5311,pitilessly,NEG
5312,pittance,NEG
5313,pity,NEG
5314,plagiarize,NEG
5315,plague,NEG
5316,plasticky,NEG
5317,plaything,NEG
5318,plea,NEG
5319,pleas,NEG
5320,plebeian,NEG
5321,plight,NEG
5322,plot,NEG
5323,plotters,NEG
5324,ploy,NEG
5325,plunder,NEG
5326,plunderer,NEG
5327,pointless,NEG
5328,pointlessly,NEG
5329,poison,NEG
5330,poisonous,NEG
5331,poisonously,NEG
5332,pokey,NEG
5333,poky,NEG
5334,polarisation,NEG
5335,polemize,NEG
5336,pollute,NEG
5337,polluter,NEG
5338,polluters,NEG
5339,polution,NEG
5340,pompous,NEG
5341,poor,NEG
5342,poorer,NEG
5343,poorest,NEG
5344,poorly,NEG
5345,posturing,NEG
5346,pout,NEG
5347,poverty,NEG
5348,powerless,NEG
5349,prate,NEG
5350,pratfall,NEG
5351,prattle,NEG
5352,precarious,NEG
5353,precariously,NEG
5354,precipitate,NEG
5355,precipitous,NEG
5356,predatory,NEG
5357,predicament,NEG
5358,prejudge,NEG
5359,prejudice,NEG
5360,prejudices,NEG
5361,prejudicial,NEG
5362,premeditated,NEG
5363,preoccupy,NEG
5364,preposterous,NEG
5365,preposterously,NEG
5366,presumptuous,NEG
5367,presumptuously,NEG
5368,pretence,NEG
5369,pretend,NEG
5370,pretense,NEG
5371,pretentious,NEG
5372,pretentiously,NEG
5373,prevaricate,NEG
5374,pricey,NEG
5375,pricier,NEG
5376,prick,NEG
5377,prickle,NEG
5378,prickles,NEG
5379,prideful,NEG
5380,prik,NEG
5381,primitive,NEG
5382,prison,NEG
5383,prisoner,NEG
5384,problem,NEG
5385,problematic,NEG
5386,problems,NEG
5387,procrastinate,NEG
5388,procrastinates,NEG
5389,procrastination,NEG
5390,profane,NEG
5391,profanity,NEG
5392,prohibit,NEG
5393,prohibitive,NEG
5394,prohibitively,NEG
5395,propaganda,NEG
5396,propagandize,NEG
5397,proprietary,NEG
5398,prosecute,NEG
5399,protest,NEG
5400,protested,NEG
5401,protesting,NEG
5402,protests,NEG
5403,protracted,NEG
5404,provocation,NEG
5405,provocative,NEG
5406,provoke,NEG
5407,pry,NEG
5408,pugnacious,NEG
5409,pugnaciously,NEG
5410,pugnacity,NEG
5411,punch,NEG
5412,punish,NEG
5413,punishable,NEG
5414,punitive,NEG
5415,punk,NEG
5416,puny,NEG
5417,puppet,NEG
5418,puppets,NEG
5419,puzzled,NEG
5420,puzzlement,NEG
5421,puzzling,NEG
5422,quack,NEG
5423,qualm,NEG
5424,qualms,NEG
5425,quandary,NEG
5426,quarrel,NEG
5427,quarrellous,NEG
5428,quarrellously,NEG
5429,quarrels,NEG
5430,quarrelsome,NEG
5431,quash,NEG
5432,queer,NEG
5433,questionable,NEG
5434,quibble,NEG
5435,quibbles,NEG
5436,quitter,NEG
5437,rabid,NEG
5438,racism,NEG
5439,racist,NEG
5440,racists,NEG
5441,racy,NEG
5442,radical,NEG
5443,radicalization,NEG
5444,radically,NEG
5445,radicals,NEG
5446,rage,NEG
5447,ragged,NEG
5448,raging,NEG
5449,rail,NEG
5450,raked,NEG
5451,rampage,NEG
5452,rampant,NEG
5453,ramshackle,NEG
5454,rancor,NEG
5455,randomly,NEG
5456,rankle,NEG
5457,rant,NEG
5458,ranted,NEG
5459,ranting,NEG
5460,rantingly,NEG
5461,rants,NEG
5462,rape,NEG
5463,raped,NEG
5464,raping,NEG
5465,rascal,NEG
5466,rascals,NEG
5467,rash,NEG
5468,rattle,NEG
5469,rattled,NEG
5470,rattles,NEG
5471,ravage,NEG
5472,raving,NEG
5473,reactionary,NEG
5474,rebellious,NEG
5475,rebuff,NEG
5476,rebuke,NEG
5477,recalcitrant,NEG
5478,recant,NEG
5479,recession,NEG
5480,recessionary,NEG
5481,reckless,NEG
5482,recklessly,NEG
5483,recklessness,NEG
5484,recoil,NEG
5485,recourses,NEG
5486,redundancy,NEG
5487,redundant,NEG
5488,refusal,NEG
5489,refuse,NEG
5490,refused,NEG
5491,refuses,NEG
5492,refusing,NEG
5493,refutation,NEG
5494,refute,NEG
5495,refuted,NEG
5496,refutes,NEG
5497,refuting,NEG
5498,regress,NEG
5499,regression,NEG
5500,regressive,NEG
5501,regret,NEG
5502,regreted,NEG
5503,regretful,NEG
5504,regretfully,NEG
5505,regrets,NEG
5506,regrettable,NEG
5507,regrettably,NEG
5508,regretted,NEG
5509,reject,NEG
5510,rejected,NEG
5511,rejecting,NEG
5512,rejection,NEG
5513,rejects,NEG
5514,relapse,NEG
5515,relentless,NEG
5516,relentlessly,NEG
5517,relentlessness,NEG
5518,reluctance,NEG
5519,reluctant,NEG
5520,reluctantly,NEG
5521,remorse,NEG
5522,remorseful,NEG
5523,remorsefully,NEG
5524,remorseless,NEG
5525,remorselessly,NEG
5526,remorselessness,NEG
5527,renounce,NEG
5528,renunciation,NEG
5529,repel,NEG
5530,repetitive,NEG
5531,reprehensible,NEG
5532,reprehensibly,NEG
5533,reprehension,NEG
5534,reprehensive,NEG
5535,repress,NEG
5536,repression,NEG
5537,repressive,NEG
5538,reprimand,NEG
5539,reproach,NEG
5540,reproachful,NEG
5541,reprove,NEG
5542,reprovingly,NEG
5543,repudiate,NEG
5544,repudiation,NEG
5545,repugn,NEG
5546,repugnance,NEG
5547,repugnant,NEG
5548,repugnantly,NEG
5549,repulse,NEG
5550,repulsed,NEG
5551,repulsing,NEG
5552,repulsive,NEG
5553,repulsively,NEG
5554,repulsiveness,NEG
5555,resent,NEG
5556,resentful,NEG
5557,resentment,NEG
5558,resignation,NEG
5559,resigned,NEG
5560,resistance,NEG
5561,restless,NEG
5562,restlessness,NEG
5563,restrict,NEG
5564,restricted,NEG
5565,restriction,NEG
5566,restrictive,NEG
5567,resurgent,NEG
5568,retaliate,NEG
5569,retaliatory,NEG
5570,retard,NEG
5571,retarded,NEG
5572,retardedness,NEG
5573,retards,NEG
5574,reticent,NEG
5575,retract,NEG
5576,retreat,NEG
5577,retreated,NEG
5578,revenge,NEG
5579,revengeful,NEG
5580,revengefully,NEG
5581,revert,NEG
5582,revile,NEG
5583,reviled,NEG
5584,revoke,NEG
5585,revolt,NEG
5586,revolting,NEG
5587,revoltingly,NEG
5588,revulsion,NEG
5589,revulsive,NEG
5590,rhapsodize,NEG
5591,rhetoric,NEG
5592,rhetorical,NEG
5593,ricer,NEG
5594,ridicule,NEG
5595,ridicules,NEG
5596,ridiculous,NEG
5597,ridiculously,NEG
5598,rife,NEG
5599,rift,NEG
5600,rifts,NEG
5601,rigid,NEG
5602,rigidity,NEG
5603,rigidness,NEG
5604,rile,NEG
5605,riled,NEG
5606,rip,NEG
5607,rip-off,NEG
5608,ripoff,NEG
5609,ripped,NEG
5610,risk,NEG
5611,risks,NEG
5612,risky,NEG
5613,rival,NEG
5614,rivalry,NEG
5615,roadblocks,NEG
5616,rocky,NEG
5617,rogue,NEG
5618,rollercoaster,NEG
5619,rot,NEG
5620,rotten,NEG
5621,rough,NEG
5622,rremediable,NEG
5623,rubbish,NEG
5624,rude,NEG
5625,rue,NEG
5626,ruffian,NEG
5627,ruffle,NEG
5628,ruin,NEG
5629,ruined,NEG
5630,ruining,NEG
5631,ruinous,NEG
5632,ruins,NEG
5633,rumbling,NEG
5634,rumor,NEG
5635,rumors,NEG
5636,rumours,NEG
5637,rumple,NEG
5638,run-down,NEG
5639,runaway,NEG
5640,rupture,NEG
5641,rust,NEG
5642,rusts,NEG
5643,rusty,NEG
5644,rut,NEG
5645,ruthless,NEG
5646,ruthlessly,NEG
5647,ruthlessness,NEG
5648,ruts,NEG
5649,sabotage,NEG
5650,sack,NEG
5651,sacrificed,NEG
5652,sad,NEG
5653,sadden,NEG
5654,sadly,NEG
5655,sadness,NEG
5656,sag,NEG
5657,sagged,NEG
5658,sagging,NEG
5659,saggy,NEG
5660,sags,NEG
5661,salacious,NEG
5662,sanctimonious,NEG
5663,sap,NEG
5664,sarcasm,NEG
5665,sarcastic,NEG
5666,sarcastically,NEG
5667,sardonic,NEG
5668,sardonically,NEG
5669,sass,NEG
5670,satirical,NEG
5671,satirize,NEG
5672,savage,NEG
5673,savaged,NEG
5674,savagery,NEG
5675,savages,NEG
5676,scaly,NEG
5677,scam,NEG
5678,scams,NEG
5679,scandal,NEG
5680,scandalize,NEG
5681,scandalized,NEG
5682,scandalous,NEG
5683,scandalously,NEG
5684,scandals,NEG
5685,scandel,NEG
5686,scandels,NEG
5687,scant,NEG
5688,scapegoat,NEG
5689,scar,NEG
5690,scarce,NEG
5691,scarcely,NEG
5692,scarcity,NEG
5693,scare,NEG
5694,scared,NEG
5695,scarier,NEG
5696,scariest,NEG
5697,scarily,NEG
5698,scarred,NEG
5699,scars,NEG
5700,scary,NEG
5701,scathing,NEG
5702,scathingly,NEG
5703,sceptical,NEG
5704,scoff,NEG
5705,scoffingly,NEG
5706,scold,NEG
5707,scolded,NEG
5708,scolding,NEG
5709,scoldingly,NEG
5710,scorching,NEG
5711,scorchingly,NEG
5712,scorn,NEG
5713,scornful,NEG
5714,scornfully,NEG
5715,scoundrel,NEG
5716,scourge,NEG
5717,scowl,NEG
5718,scramble,NEG
5719,scrambled,NEG
5720,scrambles,NEG
5721,scrambling,NEG
5722,scrap,NEG
5723,scratch,NEG
5724,scratched,NEG
5725,scratches,NEG
5726,scratchy,NEG
5727,scream,NEG
5728,screech,NEG
5729,screw-up,NEG
5730,screwed,NEG
5731,screwed-up,NEG
5732,screwy,NEG
5733,scuff,NEG
5734,scuffs,NEG
5735,scum,NEG
5736,scummy,NEG
5737,second-class,NEG
5738,second-tier,NEG
5739,secretive,NEG
5740,sedentary,NEG
5741,seedy,NEG
5742,seethe,NEG
5743,seething,NEG
5744,self-coup,NEG
5745,self-criticism,NEG
5746,self-defeating,NEG
5747,self-destructive,NEG
5748,self-humiliation,NEG
5749,self-interest,NEG
5750,self-interested,NEG
5751,self-serving,NEG
5752,selfinterested,NEG
5753,selfish,NEG
5754,selfishly,NEG
5755,selfishness,NEG
5756,semi-retarded,NEG
5757,senile,NEG
5758,sensationalize,NEG
5759,senseless,NEG
5760,senselessly,NEG
5761,seriousness,NEG
5762,sermonize,NEG
5763,servitude,NEG
5764,set-up,NEG
5765,setback,NEG
5766,setbacks,NEG
5767,sever,NEG
5768,severe,NEG
5769,severity,NEG
5770,sh*t,NEG
5771,shabby,NEG
5772,shadowy,NEG
5773,shady,NEG
5774,shake,NEG
5775,shaky,NEG
5776,shallow,NEG
5777,sham,NEG
5778,shambles,NEG
5779,shame,NEG
5780,shameful,NEG
5781,shamefully,NEG
5782,shamefulness,NEG
5783,shameless,NEG
5784,shamelessly,NEG
5785,shamelessness,NEG
5786,shark,NEG
5787,sharply,NEG
5788,shatter,NEG
5789,shemale,NEG
5790,shimmer,NEG
5791,shimmy,NEG
5792,shipwreck,NEG
5793,shirk,NEG
5794,shirker,NEG
5795,shit,NEG
5796,shiver,NEG
5797,shock,NEG
5798,shocked,NEG
5799,shocking,NEG
5800,shockingly,NEG
5801,shoddy,NEG
5802,short-lived,NEG
5803,shortage,NEG
5804,shortchange,NEG
5805,shortcoming,NEG
5806,shortcomings,NEG
5807,shortness,NEG
5808,shortsighted,NEG
5809,shortsightedness,NEG
5810,showdown,NEG
5811,shrew,NEG
5812,shriek,NEG
5813,shrill,NEG
5814,shrilly,NEG
5815,shrivel,NEG
5816,shroud,NEG
5817,shrouded,NEG
5818,shrug,NEG
5819,shun,NEG
5820,shunned,NEG
5821,sick,NEG
5822,sicken,NEG
5823,sickening,NEG
5824,sickeningly,NEG
5825,sickly,NEG
5826,sickness,NEG
5827,sidetrack,NEG
5828,sidetracked,NEG
5829,siege,NEG
5830,sillily,NEG
5831,silly,NEG
5832,simplistic,NEG
5833,simplistically,NEG
5834,sin,NEG
5835,sinful,NEG
5836,sinfully,NEG
5837,sinister,NEG
5838,sinisterly,NEG
5839,sink,NEG
5840,sinking,NEG
5841,skeletons,NEG
5842,skeptic,NEG
5843,skeptical,NEG
5844,skeptically,NEG
5845,skepticism,NEG
5846,sketchy,NEG
5847,skimpy,NEG
5848,skinny,NEG
5849,skittish,NEG
5850,skittishly,NEG
5851,skulk,NEG
5852,slack,NEG
5853,slander,NEG
5854,slanderer,NEG
5855,slanderous,NEG
5856,slanderously,NEG
5857,slanders,NEG
5858,slap,NEG
5859,slashing,NEG
5860,slaughter,NEG
5861,slaughtered,NEG
5862,slave,NEG
5863,slaves,NEG
5864,sleazy,NEG
5865,slime,NEG
5866,slog,NEG
5867,slogged,NEG
5868,slogging,NEG
5869,slogs,NEG
5870,sloooooooooooooow,NEG
5871,sloooow,NEG
5872,slooow,NEG
5873,sloow,NEG
5874,sloppily,NEG
5875,sloppy,NEG
5876,sloth,NEG
5877,slothful,NEG
5878,slow,NEG
5879,slow-moving,NEG
5880,slowed,NEG
5881,slower,NEG
5882,slowest,NEG
5883,slowly,NEG
5884,sloww,NEG
5885,slowww,NEG
5886,slowwww,NEG
5887,slug,NEG
5888,sluggish,NEG
5889,slump,NEG
5890,slumping,NEG
5891,slumpping,NEG
5892,slur,NEG
5893,slut,NEG
5894,sluts,NEG
5895,sly,NEG
5896,smack,NEG
5897,smallish,NEG
5898,smash,NEG
5899,smear,NEG
5900,smell,NEG
5901,smelled,NEG
5902,smelling,NEG
5903,smells,NEG
5904,smelly,NEG
5905,smelt,NEG
5906,smoke,NEG
5907,smokescreen,NEG
5908,smolder,NEG
5909,smoldering,NEG
5910,smother,NEG
5911,smoulder,NEG
5912,smouldering,NEG
5913,smudge,NEG
5914,smudged,NEG
5915,smudges,NEG
5916,smudging,NEG
5917,smug,NEG
5918,smugly,NEG
5919,smut,NEG
5920,smuttier,NEG
5921,smuttiest,NEG
5922,smutty,NEG
5923,snag,NEG
5924,snagged,NEG
5925,snagging,NEG
5926,snags,NEG
5927,snappish,NEG
5928,snappishly,NEG
5929,snare,NEG
5930,snarky,NEG
5931,snarl,NEG
5932,sneak,NEG
5933,sneakily,NEG
5934,sneaky,NEG
5935,sneer,NEG
5936,sneering,NEG
5937,sneeringly,NEG
5938,snob,NEG
5939,snobbish,NEG
5940,snobby,NEG
5941,snobish,NEG
5942,snobs,NEG
5943,snub,NEG
5944,so-cal,NEG
5945,soapy,NEG
5946,sob,NEG
5947,sober,NEG
5948,sobering,NEG
5949,solemn,NEG
5950,solicitude,NEG
5951,somber,NEG
5952,sore,NEG
5953,sorely,NEG
5954,soreness,NEG
5955,sorrow,NEG
5956,sorrowful,NEG
5957,sorrowfully,NEG
5958,sorry,NEG
5959,sour,NEG
5960,sourly,NEG
5961,spade,NEG
5962,spank,NEG
5963,spendy,NEG
5964,spew,NEG
5965,spewed,NEG
5966,spewing,NEG
5967,spews,NEG
5968,spilling,NEG
5969,spinster,NEG
5970,spiritless,NEG
5971,spite,NEG
5972,spiteful,NEG
5973,spitefully,NEG
5974,spitefulness,NEG
5975,splatter,NEG
5976,split,NEG
5977,splitting,NEG
5978,spoil,NEG
5979,spoilage,NEG
5980,spoilages,NEG
5981,spoiled,NEG
5982,spoilled,NEG
5983,spoils,NEG
5984,spook,NEG
5985,spookier,NEG
5986,spookiest,NEG
5987,spookily,NEG
5988,spooky,NEG
5989,spoon-fed,NEG
5990,spoon-feed,NEG
5991,spoonfed,NEG
5992,sporadic,NEG
5993,spotty,NEG
5994,spurious,NEG
5995,spurn,NEG
5996,sputter,NEG
5997,squabble,NEG
5998,squabbling,NEG
5999,squander,NEG
6000,squash,NEG
6001,squeak,NEG
6002,squeaks,NEG
6003,squeaky,NEG
6004,squeal,NEG
6005,squealing,NEG
6006,squeals,NEG
6007,squirm,NEG
6008,stab,NEG
6009,stagnant,NEG
6010,stagnate,NEG
6011,stagnation,NEG
6012,staid,NEG
6013,stain,NEG
6014,stains,NEG
6015,stale,NEG
6016,stalemate,NEG
6017,stall,NEG
6018,stalls,NEG
6019,stammer,NEG
6020,stampede,NEG
6021,standstill,NEG
6022,stark,NEG
6023,starkly,NEG
6024,startle,NEG
6025,startling,NEG
6026,startlingly,NEG
6027,starvation,NEG
6028,starve,NEG
6029,static,NEG
6030,steal,NEG
6031,stealing,NEG
6032,steals,NEG
6033,steep,NEG
6034,steeply,NEG
6035,stench,NEG
6036,stereotype,NEG
6037,stereotypical,NEG
6038,stereotypically,NEG
6039,stern,NEG
6040,stew,NEG
6041,sticky,NEG
6042,stiff,NEG
6043,stiffness,NEG
6044,stifle,NEG
6045,stifling,NEG
6046,stiflingly,NEG
6047,stigma,NEG
6048,stigmatize,NEG
6049,sting,NEG
6050,stinging,NEG
6051,stingingly,NEG
6052,stingy,NEG
6053,stink,NEG
6054,stinks,NEG
6055,stodgy,NEG
6056,stole,NEG
6057,stolen,NEG
6058,stooge,NEG
6059,stooges,NEG
6060,stormy,NEG
6061,straggle,NEG
6062,straggler,NEG
6063,strain,NEG
6064,strained,NEG
6065,straining,NEG
6066,strange,NEG
6067,strangely,NEG
6068,stranger,NEG
6069,strangest,NEG
6070,strangle,NEG
6071,streaky,NEG
6072,strenuous,NEG
6073,stress,NEG
6074,stresses,NEG
6075,stressful,NEG
6076,stressfully,NEG
6077,stricken,NEG
6078,strict,NEG
6079,strictly,NEG
6080,strident,NEG
6081,stridently,NEG
6082,strife,NEG
6083,strike,NEG
6084,stringent,NEG
6085,stringently,NEG
6086,struck,NEG
6087,struggle,NEG
6088,struggled,NEG
6089,struggles,NEG
6090,struggling,NEG
6091,strut,NEG
6092,stubborn,NEG
6093,stubbornly,NEG
6094,stubbornness,NEG
6095,stuck,NEG
6096,stuffy,NEG
6097,stumble,NEG
6098,stumbled,NEG
6099,stumbles,NEG
6100,stump,NEG
6101,stumped,NEG
6102,stumps,NEG
6103,stun,NEG
6104,stunt,NEG
6105,stunted,NEG
6106,stupid,NEG
6107,stupidest,NEG
6108,stupidity,NEG
6109,stupidly,NEG
6110,stupified,NEG
6111,stupify,NEG
6112,stupor,NEG
6113,stutter,NEG
6114,stuttered,NEG
6115,stuttering,NEG
6116,stutters,NEG
6117,sty,NEG
6118,stymied,NEG
6119,sub-par,NEG
6120,subdued,NEG
6121,subjected,NEG
6122,subjection,NEG
6123,subjugate,NEG
6124,subjugation,NEG
6125,submissive,NEG
6126,subordinate,NEG
6127,subpoena,NEG
6128,subpoenas,NEG
6129,subservience,NEG
6130,subservient,NEG
6131,substandard,NEG
6132,subtract,NEG
6133,subversion,NEG
6134,subversive,NEG
6135,subversively,NEG
6136,subvert,NEG
6137,succumb,NEG
6138,suck,NEG
6139,sucked,NEG
6140,sucker,NEG
6141,sucks,NEG
6142,sucky,NEG
6143,sue,NEG
6144,sued,NEG
6145,sueing,NEG
6146,sues,NEG
6147,suffer,NEG
6148,suffered,NEG
6149,sufferer,NEG
6150,sufferers,NEG
6151,suffering,NEG
6152,suffers,NEG
6153,suffocate,NEG
6154,sugar-coat,NEG
6155,sugar-coated,NEG
6156,sugarcoated,NEG
6157,suicidal,NEG
6158,suicide,NEG
6159,sulk,NEG
6160,sullen,NEG
6161,sully,NEG
6162,sunder,NEG
6163,sunk,NEG
6164,sunken,NEG
6165,superficial,NEG
6166,superficiality,NEG
6167,superficially,NEG
6168,superfluous,NEG
6169,superstition,NEG
6170,superstitious,NEG
6171,suppress,NEG
6172,suppression,NEG
6173,surrender,NEG
6174,susceptible,NEG
6175,suspect,NEG
6176,suspicion,NEG
6177,suspicions,NEG
6178,suspicious,NEG
6179,suspiciously,NEG
6180,swagger,NEG
6181,swamped,NEG
6182,sweaty,NEG
6183,swelled,NEG
6184,swelling,NEG
6185,swindle,NEG
6186,swipe,NEG
6187,swollen,NEG
6188,symptom,NEG
6189,symptoms,NEG
6190,syndrome,NEG
6191,taboo,NEG
6192,tacky,NEG
6193,taint,NEG
6194,tainted,NEG
6195,tamper,NEG
6196,tangle,NEG
6197,tangled,NEG
6198,tangles,NEG
6199,tank,NEG
6200,tanked,NEG
6201,tanks,NEG
6202,tantrum,NEG
6203,tardy,NEG
6204,tarnish,NEG
6205,tarnished,NEG
6206,tarnishes,NEG
6207,tarnishing,NEG
6208,tattered,NEG
6209,taunt,NEG
6210,taunting,NEG
6211,tauntingly,NEG
6212,taunts,NEG
6213,taut,NEG
6214,tawdry,NEG
6215,taxing,NEG
6216,tease,NEG
6217,teasingly,NEG
6218,tedious,NEG
6219,tediously,NEG
6220,temerity,NEG
6221,temper,NEG
6222,tempest,NEG
6223,temptation,NEG
6224,tenderness,NEG
6225,tense,NEG
6226,tension,NEG
6227,tentative,NEG
6228,tentatively,NEG
6229,tenuous,NEG
6230,tenuously,NEG
6231,tepid,NEG
6232,terrible,NEG
6233,terribleness,NEG
6234,terribly,NEG
6235,terror,NEG
6236,terror-genic,NEG
6237,terrorism,NEG
6238,terrorize,NEG
6239,testily,NEG
6240,testy,NEG
6241,tetchily,NEG
6242,tetchy,NEG
6243,thankless,NEG
6244,thicker,NEG
6245,thirst,NEG
6246,thorny,NEG
6247,thoughtless,NEG
6248,thoughtlessly,NEG
6249,thoughtlessness,NEG
6250,thrash,NEG
6251,threat,NEG
6252,threaten,NEG
6253,threatening,NEG
6254,threats,NEG
6255,threesome,NEG
6256,throb,NEG
6257,throbbed,NEG
6258,throbbing,NEG
6259,throbs,NEG
6260,throttle,NEG
6261,thug,NEG
6262,thumb-down,NEG
6263,thumbs-down,NEG
6264,thwart,NEG
6265,time-consuming,NEG
6266,timid,NEG
6267,timidity,NEG
6268,timidly,NEG
6269,timidness,NEG
6270,tin-y,NEG
6271,tingled,NEG
6272,tingling,NEG
6273,tired,NEG
6274,tiresome,NEG
6275,tiring,NEG
6276,tiringly,NEG
6277,toil,NEG
6278,toll,NEG
6279,top-heavy,NEG
6280,topple,NEG
6281,torment,NEG
6282,tormented,NEG
6283,torrent,NEG
6284,tortuous,NEG
6285,torture,NEG
6286,tortured,NEG
6287,tortures,NEG
6288,torturing,NEG
6289,torturous,NEG
6290,torturously,NEG
6291,totalitarian,NEG
6292,touchy,NEG
6293,toughness,NEG
6294,tout,NEG
6295,touted,NEG
6296,touts,NEG
6297,toxic,NEG
6298,traduce,NEG
6299,tragedy,NEG
6300,tragic,NEG
6301,tragically,NEG
6302,traitor,NEG
6303,traitorous,NEG
6304,traitorously,NEG
6305,tramp,NEG
6306,trample,NEG
6307,transgress,NEG
6308,transgression,NEG
6309,trap,NEG
6310,traped,NEG
6311,trapped,NEG
6312,trash,NEG
6313,trashed,NEG
6314,trashy,NEG
6315,trauma,NEG
6316,traumatic,NEG
6317,traumatically,NEG
6318,traumatize,NEG
6319,traumatized,NEG
6320,travesties,NEG
6321,travesty,NEG
6322,treacherous,NEG
6323,treacherously,NEG
6324,treachery,NEG
6325,treason,NEG
6326,treasonous,NEG
6327,trick,NEG
6328,tricked,NEG
6329,trickery,NEG
6330,tricky,NEG
6331,trivial,NEG
6332,trivialize,NEG
6333,trouble,NEG
6334,troubled,NEG
6335,troublemaker,NEG
6336,troubles,NEG
6337,troublesome,NEG
6338,troublesomely,NEG
6339,troubling,NEG
6340,troublingly,NEG
6341,truant,NEG
6342,tumble,NEG
6343,tumbled,NEG
6344,tumbles,NEG
6345,tumultuous,NEG
6346,turbulent,NEG
6347,turmoil,NEG
6348,twist,NEG
6349,twisted,NEG
6350,twists,NEG
6351,two-faced,NEG
6352,two-faces,NEG
6353,tyrannical,NEG
6354,tyrannically,NEG
6355,tyranny,NEG
6356,tyrant,NEG
6357,ugh,NEG
6358,uglier,NEG
6359,ugliest,NEG
6360,ugliness,NEG
6361,ugly,NEG
6362,ulterior,NEG
6363,ultimatum,NEG
6364,ultimatums,NEG
6365,ultra-hardline,NEG
6366,un-viewable,NEG
6367,unable,NEG
6368,unacceptable,NEG
6369,unacceptablely,NEG
6370,unacceptably,NEG
6371,unaccessible,NEG
6372,unaccustomed,NEG
6373,unachievable,NEG
6374,unaffordable,NEG
6375,unappealing,NEG
6376,unattractive,NEG
6377,unauthentic,NEG
6378,unavailable,NEG
6379,unavoidably,NEG
6380,unbearable,NEG
6381,unbearablely,NEG
6382,unbelievable,NEG
6383,unbelievably,NEG
6384,uncaring,NEG
6385,uncertain,NEG
6386,uncivil,NEG
6387,uncivilized,NEG
6388,unclean,NEG
6389,unclear,NEG
6390,uncollectible,NEG
6391,uncomfortable,NEG
6392,uncomfortably,NEG
6393,uncomfy,NEG
6394,uncompetitive,NEG
6395,uncompromising,NEG
6396,uncompromisingly,NEG
6397,unconfirmed,NEG
6398,unconstitutional,NEG
6399,uncontrolled,NEG
6400,unconvincing,NEG
6401,unconvincingly,NEG
