,Unnamed: 0,FeatureName,FeatureID,teamID,ReviewID,asin,title,Sentence,CS_SS,p/n
86,86,compression,20,13,3099503,B0036RDP9C,Samsung TL350 10.0 MP 5x Optical Zoom Digital Camera (Black),"While they each had their advantages, the TL350 had the best bang for the buck.Let's look at the specs that matter for video on all these cameras - they all have manual control over exposure, shutter speed, aperture, white balance, and ISO, so I'm skipping that:Canon S95- 1/1.7"" CCD- 28-105mm- f/2.0-f/4.9- MPEG-4/H.264 .MOV- Stereo Linear PCM audio- 1280x720 @ 24fpsPanasonic LX5- 1/1.63 CCD- 24-90mm- f/2.0-f/3.3- AVCHD Lite/MJPEG- Dolby audio- 1280x720 @ 30fpsCasio FH100- 1/2.3 CMOS- 24-240mm- f/3.2-f/5.7- AVI/MJPEG- IMA-ADPCM stereo audio- 1280x720 @ 30fpsSamsung TL350- 1/2.4 CMOS- 24-120mm- f/2.4-f/5.8- MPEG-4/H.264- AAC, WAV Stereo audio- 1920x1080 & 1280x720 @ 30fpsHere's why the Samsung TL350 is the best:(1) Price.",CS,P
87,87,compression,20,13,3099515,B0036RDP9C,Samsung TL350 10.0 MP 5x Optical Zoom Digital Camera (Black),"JPEG management is not a problem.That aside and sure there are compromises and limitations that some people will find but this is a fun and sophisticated point & shoot, you need a bit of experience to work with this if you want to use the options available otherwise look at something else.",SS,P
88,88,compression,20,13,3161684,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"In the end, I choose the ZS7 because it has the AVCHDLite video (in addition to the MotionJPEG video).",CS,nothing
89,89,compression,20,13,3161870,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"Here, I wanted to add my experience recording and editing video.I bought an 8GB class 10 SDHC memory card on Amazon for about $12.I use Corel Video Studio X2 to edit videos and write them to DVDs.After trying the various settings for AVCHD and Motion JPEG, I obtained the best results with AVCHD using the Low setting.",CS,P
90,90,compression,20,13,3161903,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,Good news is you can change the video format to motion JPEG which widely used by all video editing software including windows movie maker.,CS,nothing
91,91,compression,20,13,3161981,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"Particularly with children, I've taken quite a few photos where child would completely leave the frame during the exposure, leaving behind a ghost trail.With high ISO setting, the pictures are too grainy, and I think they suffer from very aggressive JPEG compression - at least this what it looks like to my eye.",CS,N
92,92,compression,20,13,3161981,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"And indeed, the size of the compressed 12M-pixel files seems too small to allow good quality.",SS,P
93,93,compression,20,13,3161981,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"I have camera set to highest quality compression setting, and apparently it still compresses too much.Another big minus, is long shutter lag, when shooting moving subjects pre-focusing is essential.",CS,N
94,94,compression,20,13,3162020,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,There must be sophisticated paid software available that would mean that saving in motion jpeg would be more flexible at cheaper cost.One plus is if you have Panasonic TV then viera link lets you operate camera (in view mode) through TV remote which is probably a great option when you have friends/family gathered and you want to show(off) them pics/movies of event/trip/vacation.,CS,P
95,95,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"Today I did my 31+ minute test movie, and even that didn't move the needle on the battery charge indicator... a rather surprising result given that modern video compression is known to be rather CPU (and power) intensive.The two Olympus cameras I had before I bought these two shirt-pocket compacts were straightforward to get pictures and movies from, even when I was plugging them into my UNIX system.",CS,P
96,96,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"GPS, stereo sound recording, and the ability to record movies with some modern flavor of data compression, specifically AVCHD.",SS,P
97,97,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"If you do, then I have a bridge to sell you.Lastly, the modern video compression and the AVCHD recording format actually were and are things that I really cared/care about and want/wanted.",SS,P
98,98,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"The resulting (AVI aka ""motion JPEG"") file size came out to about 1.25GB.",SS,nothing
99,99,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"So ummm... hummm... maybe the newer fancy schmancy compression of AVCHD ain't all that big of an advantage, filesize-wise, after all.",CS,P
100,100,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"I mean if you ignore the fact that one camera (ZS7) was recording 30 frames per second and the other one (F300EXR) was only recording 24fps, then the file sizes divided by the length of the recordings actually seem to come out to a fairly comparable number for either camera (and/or either type of compression used), i.e somewhat over 1GB per ten minutes of 720p recording.",CS,nothing
101,101,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"Many ducks and Canada geese wandered in and out of the frame during the recording, but other than that, the subject matter was certainly highly redundant/compressible.",SS,nothing
102,102,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"The ZS7 gives a choice of recording in ""motion JPEG"" (AVI?)",SS,nothing
103,103,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,The F300EXR shoots 720p only a 24 frames per second and will record only in motion JPEG (AVI) format.,CS,nothing
104,104,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"AVCHD definitely should, in theory at least, provide better and more modern compression and thus considerably smaller movie files.",CS,P
105,105,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"Close ups of a cat in the garden who wasn't moving all that much were, ummm, acceptable, but it appears to me that when some of the branches (and leaves) of my local oak tree were in the shot, and when the leaves were moving on account of a passing breeze, or when I was panning or zooming, the complexity of the images was pushing the outer envelope of the video compression and/or the recording bit rate.",CS,P
106,106,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"Every JPEG file has a built-in orientation and thus, a built in ""upper left"" corner.",SS,nothing
107,107,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"So why is it that when I take my digital camera and orient it vertically, you know, as in ""portrait"" orientation versus ""landscape"" orientation, and then I take a shot and then load the JPEG onto my PeeCEE and then try and view the thing, the picture shows up on my screen lying on its side, rather than oriented properly?",SS,nothing
108,108,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,This is definitely YOUR FAULT for not writing the JPEG file in way so that it will have proper (gravity based?),SS,P
109,109,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"I know they know which way is up, because in default factory settings on both, when I play back any JPEG that was shot ""portrait"" (vertical) it shows on the LCD in ``proper'' orientation, i.e.",SS,P
110,110,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"To accomplish this, obviously both cameras must be adding some sorts of annotations to all JPEGs they produce which indicate whether the shot was taken horizontally or vertically.",CS,P
111,111,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,And they even save notes about that for each shot/JPEG.,SS,nothing
112,112,compression,20,13,3162062,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"Unfortunately, both cameras are too dumb to simply arrange for the JPEGs themselves to be oriented properly, based on which was is up and which way is down at the time the shot was taken.",SS,nothing
113,113,compression,20,13,3162127,B00395WIXA,Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,"It's also great having the option to use either AVCHD or Motion JPEG - AVCHD does have better sound though, and it practically doubles the recording time with no visible loss in video quality.The next challenge for me was to compare the photo quality with the F30, and after various un-scientific tests (I'm not a pro) I can safely conclude that they are very very similar.",CS,P
114,114,compression,20,13,3162329,B00395Y9J6,Panasonic Lumix DMC-FH1 12.1 MP Digital Camera with 5x Optical Image Stabilized Zoom and 2.7-Inch LCD (Black),"The ZR3 did a little better outside in well lit conditions, but indoors the FH1 had better detail and the compression engine that was supposed to be worse than the ZR3, actually did better on low light than the ZR3.",CS,P
115,115,compression,20,13,3162657,B00395YA6S,Panasonic Lumix DMC-ZR3 14.1 MP Digital Camera with 8x Optical Image Stabilized Zoom and 2.7-Inch LCD (Blue),"There is also motion JPEG mode, but it takes up more memory.",CS,nothing
116,116,compression,20,13,3162668,B00395YA6S,Panasonic Lumix DMC-ZR3 14.1 MP Digital Camera with 8x Optical Image Stabilized Zoom and 2.7-Inch LCD (Blue),It uses AVCHD (also known as MPEG-4) to store HD video and consume much less memory or hard drive space versus MPEG-2 or motion JPEG.,CS,N
117,117,compression,20,13,3162866,B00395YA90,Panasonic Lumix DMC-ZS5 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom with 2.7-Inch LCD (Black),"This one has lots of features, including utilizing JPEG format for older computers, instead of SDXC format for Windows 7 and above.",CS,nothing
118,118,compression,20,13,3163302,B003960ESA,Panasonic Lumix DMC-FH20 14.1 MP Digital Camera with 8x Optical Image Stabilized Zoom and 2.7-Inch LCD (Silver),Great camera...Low light shots are not great..Not as good as the stellar reviews but NO CAMERA under $200 is.It is a steal at under $150..At $119 it is a no brainer..If you need a new camera GET THISWith flash night shots are good..Range of flash is a bit lower than some cameras thoughThe IA auto feature is 99% perfect..It selects the proper settings for you and does a remarkable job..You will be taking picture(good ones) within minutes.It has around 25 different presets to choose from if you want to do that also..these are what the IA uses..it determines which one to use..It is very fast..Auto focus is almost instant..It has burst mode that actually works well..Taking pics at 3mp rapidly..8x optical zoom is just unheard of for under $200..The video mode is HD or SD..the HD is motion Jpeg which saves as a .mov quicktime file..Not true HD and no HMDI on camera..it does have RCA plug to connect to tv and of course you can always upload to computer and use them there..NO zooming While making movies..You can set the zoom before you start and I think you can pause recording and adjust zoom then start again ..All I can think of..Still playing with all the features...,CS,P
119,119,compression,20,13,3164816,B003966MQ8,Panasonic Lumix DMC-ZS5 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom with 2.7-Inch LCD (Silver),I was just about to send it back to Panasonic (at my expense because cleaning of the camera is not covered under the factory warranty) when I discovered a YouTube video that explained how to open the camera and clean the CCD sensor with compressed air.,SS,P
120,120,compression,20,13,3185470,B003AMMZRG,Sigma DP2S 14MP X3 FOVEON CMOS Digital Camera with 24.2mm f/2.8 and 2.5 inch LCD,"For low-light scenes, the high-ISO modes are reasonably useful; although they are quite noisy, the noise suppression is good enough that it works for snapshots.Potential buyers should know that with this camera it seems pointless to work with JPEG files; all its real virtues require saving in X3F format, which in turn requires Sigma Photo Pro to open, adjust, then export images.",CS,P
121,121,compression,20,13,3185502,B003AMST8K,Sigma SD15 14MP X3 FOVEON CMOS Digital SLR with 3.0 inch LCD,"My next (and possibly last) lens will be the Sigma 85mm F1.4 (I'm simply running out of money).If you are willing to shoot raw (don't use the in-camera JPEG) and process the images with Sigma Photo Professional (free download from Sigma), you can get stunning results!",CS,P
