date,category,content,ngram,updown
2005-11-10,S2,"이에 대해 관련부서에서는 거시경제정책 운용에 있어 절도(節度)가 지켜지는 한 경상수지 적자폭이 크게 늘어나는 문제는 발생하지 않고 물가가 안정되기 때문에 장기 환율을 크게 교란하지 않을 것이며, 이에 덧붙여 환율정책에 있어 시장의 자율기능과 수급을 존중하는 입장을 취할 경우 환투기는 원천적으로 어렵기 때문에 환율정책의 중점을 시장안정과 자생력 생성에 두는 한편 외환거래에 대한 모니터링을 강화해 나갈 필요가 있다고 설명하였음.","경상/NNG;수지/NNG;적자/NNG, 물가/NNG;안정/NNG, 대해/VV, 거시정책/NNG, 운용/NNG, 있/VV, 절도/NNG, 節度/NNG, 지켜/VV, 경상/NNG, 수지/NNG, 적자/NNG, 크/VA, 늘/VV, 문제/NNG, 발생/NNG, 않/VX, 물가/NNG, 안정/NNG, 장기/NNG, 환율/NNG, 크/VA, 교란/NNG, 않/VX, 덧붙여/VV, 환율정책/NNG, 있/VV, 시장/NNG, 자율/NNG, 기능/NNG, 수급/NNG, 존중/NNG, 입장/NNG, 취하/VV, 환투기/NNG, 원천/NNG, 어렵/VA, 환율정책/NNG, 중점/NNG, 시장/NNG, 안정/NNG, 자생력/NNG, 생성/NNG, 두/VV, 외환/NNG, 거래/NNG, 모니터링/NNG, 강화/NNG, 필요/NNG, 있/VA, 설명/NNG,",down
2005-11-10,S2,"또 다른 일부 위원은 세계경제 불균형 시정(global imbalance correction)이 여러 국제기구에서 주요 사안으로 대두되고 있고 우리나라가 해외에 크게 의존하는 경제라는 점에서, 이러한 불균형이 시정될 때 우리나라의 환율, 경제에 미치는 영향과 이에 대한 정책적, 전략적 대응방안을 검토해볼 필요가 있다는 견해를 나타내었음.","또/MAG, 세계/NNG, 경제/NNG, 불균형/NNG, 시정/NNG, 국제기구/NNG, 사안/NNG, 대두/NNG, 해외/NNG, 크/VA, 의존/NNG, 경제/NNG, 점/NNG, 이러/NNG, 불균형/NNG, 시정/NNG, 되/VV, 때/NNG, 환율/NNG, 경제/NNG, 미치/VV, 영향/NNG, 정책/NNG, 전략/NNG, 대응/NNG, 방안/NNG, 검토/NNG, 필요/NNG, 있/VA, 견해/NNG, 나타나/VV",down
2005-12-08,S2,"일부 위원은 금년 들어 달러화가 엔화나 유로화에 대해 상당히 강세를 나타낸 것과 달리 원화에 대해서는 약세 내지 보합 수준을 유지하는 이유를 물었으며, 이에 대해 관련부서에서는 이는 기본적으로 수급요인에 기인한 것으로 11월의 경우 원화가치 상승에도 불구하고 사상 최대의 수출실적이 달성된 반면 9월 이후 해외투자를 위한 자본유출이 크게 줄어듦에 따라 국내 외환시장에서 공급초과가 발생하였으며, 세계 전체적인 추세로 볼 때 일본 엔화 약세가 두드러지고 원화, 싱가포르 달러 등 신흥시장(emerging market)국 통화들이 보합수준을 유지한 가운데 중국 위안화, 말레이시아 링기트화 등은 고평가되어 있는 세 가지 현상이 공존하고 있어, 공급초과라는 우리나라의 특수 상황에 덧붙여 신흥시장국 통화의 강세라는 공통적인 현상이 가세한 것으로 볼 수 있다고 답변하였음.","신흥국/NNG;통화/NNG;강세/NNG, 원화/NNG;상승/NNG, 들/VV, 달러/NNG, 엔/NNG, 유로/NNG, 대해/VV, 상당히/MAG, 강세/NNG, 나타나/VV, 달리/MAG, 원화/NNG, 대해서/VV, 약세/NNG, 보합/NNG, 수준/NNG, 유지/NNG, 이유/NNG, 물/VV, 대해/VV, 기본/NNG, 수급/NNG, 요인/NNG, 기인/NNG, 원화/NNG, 상승/NNG, 불구/NNG, 사상/NNG, 최대/NNG, 수출/NNG, 실적/NNG, 달성/NNG, 되/VV, 반면/NNG, 해외/NNG, 투자/NNG, 위하/VV, 자본/NNG, 유출/NNG, 크/VA, 줄/VV, 외환시장/NNG, 공급/NNG, 초과/NNG, 발생/NNG, 세계/NNG, 추세/NNG, 보/VV, 때/NNG, 엔/NNG, 약세/NNG, 두드러지/VA, 원화/NNG, 달러/NNG, 신흥시장/NNG, 국/NNG, 통화/NNG, 보합/NNG, 수준/NNG, 유지/NNG, 가운데/NNG, 위안/NNG, 링깃/NNG, 고평가/NNG, 현상/NNG, 공존/NNG, 공급/NNG, 초과/NNG, 특수/NNG, 덧붙여/VV, 신흥국/NNG, 통화/NNG, 강세/NNG, 공통/NNG, 현상/NNG, 가세/NNG, 보/VV, 있/VV, 답변/NNG,",up
2005-12-08,S2," 5  다른 일부 위원은 최근 G7 성명서에 나타나 있고 유럽중앙은행 총재도 언급한 바 있는 아시아 통화권 전반을 포함한 세계경제 불균형(global imbalance)이 일부의 예상대로 내년부터 조정되기 시작할 것으로 보는지, 아니면 단지 하나의 가설에 불과한 것인지 물었으며, 이에 대해 관련부서에서는 세계경제 불균형의 급격한 조정은 없을 것이라는 것이 대체적인 의견이며, 일각에서는 세계경제 불균형 유지로 세계경제 호조세가 지탱되고 있고 세계경제 불황(global recession)과 대체관계에 있어 만약 세계경제 불균형이 조정국면에 들어가게 될 경우 불황이 시작될 것이라는 우려마저 제기되고 있다면서, 이는 세계 각국의 지도자 및 정책당국자들도 이미 인지하고 있는 문제이기 때문에 국제적인 공조를 통해 급격한 조정이 일어나지 않도록 할 것으로 생각된다고 설명하였음.","세계/NNG;경제/NNG;호조/NNG, 세계/NNG;경제/NNG;불황/NNG, g7/NNG, 나타나/VV, ecb/NNG, 언급/NNG, 하/VV, 있/VV, 통화/NNG, 포함/NNG, 세계/NNG, 경제/NNG, 불균형/NNG, 예상/NNG, 조정/NNG, 시작/NNG, 하/VV, 보/VV, 단지/MAG, 가설/NNG, 불과/MAG, 물/VV, 대해/VV, 세계/NNG, 경제/NNG, 불균형/NNG, 급격/NNG, 조정/NNG, 없/VA, 대체/NNG, 의견/NNG, 일각/NNG, 세계/NNG, 경제/NNG, 불균형/NNG, 유지/NNG, 세계/NNG, 경제/NNG, 호조/NNG, 지탱/NNG, 세계/NNG, 경제/NNG, 불황/NNG, 체관/NNG, 있/VV, 만약/NNG, 세계/NNG, 경제/NNG, 불균형/NNG, 조정국면/NNG, 들어가/VV, 되/VV, 불황/NNG, 시작/NNG, 되/VV, 우려/NNG, 제기/NNG, 세계/NNG, 각국/NNG, 지도자/NNG, 이미/MAG, 인지/NNG, 문제/NNG, 국제/NNG, 공조/NNG, 통하/VV, 급격/NNG, 조정/NNG, 일어나/VV, 않/VX, 생각/NNG, 되/VV, 설명/NNG,",up
2005-12-08,S2,"또한 동 위원은 내년 외환자유화의 본격 추진에 따라, 특히 자본자유화가 자본거래나 원화환율에 미치는 영향에 대해 어떻게 예상하는지 물었으며, 이에 대해 관련부서에서는 경상수지 적자폭이 크고 원/달러 환율 상승이 인플레이션 압력으로 작용할 경우 위험할 수 있으나 수출 호조세가 지속되어 원화가치 절상이 이어진다면 별 문제는 없을 것이며, 외환시장에서 이상 징후 발견시 즉시 자료제출권과 검사권을 행사할 수 있기 때문에 시장안정을 지킬 수 있는 준비는 갖추어져 있는 것으로 생각된다고 답변하였음.","경상/NNG;수지/NNG;적자/NNG, 인플레이션/NNG;압력/NNG, 원달러/NNG;상승/NNG, 수출/NNG;호조/NNG, 원화/NNG;절상/NNG, 외환/NNG, 자유/NNG, 화의/NNG, 본격/NNG, 추진/NNG, 특히/MAG, 자본자유화/NNG, 자본거래/NNG, 원화/NNG, 환율/NNG, 미치/VV, 영향/NNG, 대해/VV, 어떻게/MAG, 예상/NNG, 물/VV, 대해/VV, 경상/NNG, 수지/NNG, 적자/NNG, 크/VA, 원달러/NNG, 상승/NNG, 인플레이션/NNG, 압력/NNG, 작용/NNG, 하/VV, 위험/NNG, 하/VV, 있/VV, 수출/NNG, 호조/NNG, 지속/NNG, 원화/NNG, 절상/NNG, 이어지/VV, 문제/NNG, 없/VA, 외환시장/NNG, 징후/NNG, 발견/NNG, 즉시/MAG, 자료/NNG, 제출권/NNG, 검사/NNG, 하/VV, 있/VV, 시장/NNG, 안정/NNG, 지킬/VV, 있/VV, 준비/NNG, 갖추/VV, 생각/NNG, 되/VV, 답변/NNG,",up
2006-01-12,S2,"일부 위원은 2002년부터 거의 예외 없이 연초에는 원화의 강세 현상이 나타나 왔다며 최근의 환율 하락도 이러한 계절적 현상이 거듭되고 있는 것으로 볼 수 있는지, 아니면 다른 특별한 원인에 기인한 것인지 물었으며, 이에 대해 관련부서에서는 연말연시에는 대체로 외환 공급이 많은 반면 수요는 적은 경향이 있는 데다 금년의 경우 우리 경제에 대한 낙관적 전망이 나온 데에도 기인한 것으로 생각된다고 답변하였음.","원화/NNG;강세/NNG, 경제/NNG;낙관/NNG, 공급/NNG;많/VA, 수요/NNG;작/VA, 거의/MAG, 예외/NNG, 없이/MAG, 원화/NNG, 강세/NNG, 현상/NNG, 나타나/VV, 환율/NNG, 하락/NNG, 이러/NNG, 계절적/VAX, 현상/NNG, 거듭/MAG, 되/VV, 보/VV, 있/VV, 특별/NNG, 원인/NNG, 기인/NNG, 물/VV, 대해/VV, 연말연시/NNG, 대체로/MAG, 외환/NNG, 공급/NNG, 많/VA, 반면/NNG, 수요/NNG, 작/VA, 경향/NNG, 있/VA, 경제/NNG, 낙관/NNG, 전망/NNG, 나오/VV, 기인/NNG, 생각/NNG, 되/VV, 답변/NNG,",neutrality
2006-01-12,S2,"동 위원은「외국환거래법시행령」개정으로 금년부터 한국은행이 공식적으로 외환시장 모니터링을 맡게 된 이후 이상 징후로서 확인된 것이 있는지, 다음.","외국환거래법/NNG, 시행령/NNG, 개정/NNG, 공식적/VAX, 외환시장/NNG, 모니터링/NNG, 맡/VV, 되/VV, 징후/NNG, 확인/NNG, 되/VV, 있/VV",neutrality
2006-01-12,S2,"달 예정된 환율호가제도 변경에 앞서 틈새시장을 노린 투기거래가 일어날 가능성은 없는지 물었으며, 이에 대해 관련부서에서는 모니터링 결과 최근 일부 언론보도에 언급된 것과 같은 헤지펀드에 의한 공격, 역외에서의 과도한 투기행위 등은 없었으며, 다만 국내 시장참여자들의 적극적인 이윤추구 행위의 결과로 생각된다면서 호가제도 정착 이전에 틈새시장을 노린 거래행위도 없었던 것으로 보인다고 설명하였음.","달/NNG, 예정/NNG, 되/VV, 환율/NNG, 호가/NNG, 제도/NNG, 변경/NNG, 앞서/VV, 틈새시장/NNG, 노리/VV, 투기거래/NNG, 일어나/VV, 가능성/NNG, 없/VA, 물/VV, 대해/VV, 모니터링/NNG, 결과/NNG, 언론/NNG, 보도/NNG, 언급/NNG, 되/VV, 같/VA, 헤지펀드/NNG, 의하/VV, 공격/NNG, 역외/NNG, 과도/NNG, 투기/NNG, 행위/NNG, 없/VA, 적극적/VAX, 이윤/NNG, 추구/NNG, 행위/NNG, 결과/NNG, 생각/NNG, 호가/NNG, 제도/NNG, 정착/NNG, 이전/NNG, 틈새시장/NNG, 노리/VV, 거래/NNG, 행위/NNG, 없/VA, 보/VV, 설명/NNG,",neutrality
2006-01-12,S2,"또한 동 위원은 원화 환율의 향방을 결정짓는 요인으로서 위안화에 대한 동향을 파악하는 것이 매우 중요하다면서, 최근 미국의 대 중국 무역적자가 커져 위안화 절상압력이 증대될 것으로 보이는 가운데 중국이 13개 금융기관을 시장 조성자(market maker)로 지목하여 미국이 바라는 변동환율제도로의 이행 대신 독특한 형태로 위안화의 절상폭을 확대시키는 모습이 관측되고 있어 향후 어떤 흐름을 나타낼 것인지 면밀히 점검해볼 필요가 있다는 견해를 밝혔음.","무역/NNG;적자/NNG, 절상/NNG;압력/NNG, 절상/NNG;확대/NNG, 원화/NNG, 환율/NNG, 향방/NNG, 결정짓/VV, 요인/NNG, 위안/NNG, 동향/NNG, 파악/NNG, 매우/MAG, 중요/NNG, 무역/NNG, 적자/NNG, 크/VA, 위안/NNG, 절상/NNG, 압력/NNG, 증대/NNG, 되/VV, 보/VV, 가운데/NNG, 금융기관/NNG, 시장조성자/NNG, 바라/VV, 변동환율제/NNG, 이행/NNG, 대신/NNG, 독특/NNG, 형태/NNG, 위안/NNG, 절상/NNG, 확대/NNG, 관측/NNG, 흐름/NNG, 나타나/VV, 면밀히/MAG, 점검/NNG, 필요/NNG, 있/VA, 견해/NNG, 밝히/VV",neutrality
2006-01-12,S2,"다른 일부 위원은 최근 미 연준의 통화정책방향 의결문에 의하면 금리인상이 적정한 시기에 중단될 것이라는 점이 시사되고 무역적자가 계속 확대될 것으로 예상되는 점을 고려할 때 기조적으로 달러화 약세는 지속될 것으로 보인다면서, 환율의 급격한 하락이 우리나라의 수출을 위축시키는 요인으로 작용하여 정책기조에도 상당한 영향을 미치게 되지 않을까 우려된다는 견해를 나타내었음.","금리/NNG;인상/NNG, 무역/NNG;적자/NNG, 수출/NNG;위축/NNG, fed/NNG, 통화정책/NNG, 방향/NNG, 의결문/NNG, 의하/VV, 금리/NNG, 인상/NNG, 적정/NNG, 중단/NNG, 되/VV, 점/NNG, 시사/NNG, 무역/NNG, 적자/NNG, 계속/MAG, 확대/NNG, 되/VV, 예상/NNG, 점/NNG, 고려/NNG, 하/VV, 때/NNG, 기조적/VAX, 달러/NNG, 약세/NNG, 지속/NNG, 되/VV, 보인다면서/VV, 환율/NNG, 급격/NNG, 하락/NNG, 수출/NNG, 위축/NNG, 요인/NNG, 작용/NNG, 정책/NNG, 기조/NNG, 상당/NNG, 영향/NNG, 미치/VV, 되/VV, 않/VX, 우려/NNG, 되/VV, 견해/NNG, 나타나/VV",neutrality
2006-01-12,S2," 3  동 위원은 금리와 환율의 관계에 있어 금리인상시에는 국제자본의 이동으로 인해 자국 통화가치가 강세를 나타내는 것이 일반적이나 우리나라의 경우 금리인상이 내외금리차로 인한 자금유입을 촉진하는 이면에 주식시장의 위축을 가져와 역의 효과를 유발하는 측면이 있을 수 있다면서 금리인상이 환율에 미치는 영향에 대해 어떻게 생각하는지 물었으며, 이에 대해 관련부서에서는 국제자본이동이 주로 안전자산으로 구성되는 채권시장 경로를 통하여 이루어진다고 본다면 금리인상시 통화가치가 강세를 나타내는 것이 정상적이라 하겠으나, 우리나라의 경우 채권시장에서 차지하는 외국인 투자비중이 미미한 반면 주식시장에서는 상당한 비중을 차지한다는 점에서 주식시장 경로가 보다 강하게 작용한다 하겠으며, 이에 따라 금리인상시 원화가치가 약세를 보일 가능성이 더 큰 것으로 생각된다고 답변하였음.","자국/NNG;통화/NNG;강세/NNG, 자금/NNG;유입/NNG;촉진/NNG, 금리/NNG;인상/NNG, 원화/NNG;약세/NNG, 금리/NNG, 환율/NNG, 관계/NNG, 있/VV, 금리/NNG, 인상/NNG, 국제/NNG, 자본/NNG, 이동/NNG, 인하/VV, 자국/NNG, 통화/NNG, 강세/NNG, 나타나/VV, 금리/NNG, 인상/NNG, 내외/NNG, 금리갭/NNG, 인하/VV, 자금/NNG, 유입/NNG, 촉진/NNG, 이면/NNG, 주식시장/NNG, 위축/NNG, 가져와/VV, 역/NNG, 효과/NNG, 유발/NNG, 측면/NNG, 있/VV, 있/VV, 금리/NNG, 인상/NNG, 환율/NNG, 미치/VV, 영향/NNG, 대해/VV, 어떻게/MAG, 생각/NNG, 물/VV, 대해/VV, 국제자본이동/NNG, 주로/MAG, 안전자산/NNG, 구성/NNG, 채권시장/NNG, 경로/NNG, 통하/VV, 이루어진다고/VV, 금리/NNG, 상시/NNG, 통화/NNG, 강세/NNG, 나타나/VV, 정상/NNG, 채권시장/NNG, 차지/NNG, 외국인/NNG, 투자/NNG, 비중/NNG, 미미/NNG, 반면/NNG, 주식시장/NNG, 상당/NNG, 비중/NNG, 차지/NNG, 점/NNG, 주식시장/NNG, 경로/NNG, 보다/MAG, 강하/VA, 작용/NNG, 하/VV, 금리/NNG, 상시/NNG, 원화/NNG, 약세/NNG, 보/VV, 가능성/NNG, 더/MAG, 크/VA, 생각/NNG, 되/VV, 답변/NNG,",neutrality
2006-01-12,S2,"또 다른 일부 위원은 미 연준의 금리인상 조기 종료 및 대규모 경상수지 적자 지속 가능성에 덧붙여 일본의 제로금리 이탈 조짐과 경제 회복세로 엔화 강세 움직임이 강하게 나타나고 있고 위안화도 시장의 영향력을 보다 많이 받게 된다고 볼 때, 미 달러화가 우리나라 원화를 포함하여 전 아시아권 통화에 대해 약세를 나타낼 가능성이 높지 않은지 물었음.","fed/NNG;금리/NNG;인상/NNG, 경상/NNG;수지/NNG;적자/NNG, 경제/NNG;회복/NNG;강세/NNG, 이탈/NNG;조짐/NNG, 또/MAG, fed/NNG, 금리/NNG, 인상/NNG, 조기/NNG, 종료/NNG, 대규모/NNG, 경상/NNG, 수지/NNG, 적자/NNG, 지속/NNG, 가능성/NNG, 덧붙여/VV, 제로금리/NNG, 이탈/NNG, 조짐/NNG, 경제/NNG, 회복/NNG, 강세/NNG, 움직임/NNG, 강하/VA, 나타나/VV, 위안/NNG, 시장/NNG, 영향/NNG, 보다/MAG, 많이/MAG, 받/VV, 되/VV, 때/NNG, 미/NNG, 달러/NNG, 원화/NNG, 포함/NNG, 통화/NNG, 대해/VV, 약세/NNG, 나타나/VV, 가능성/NNG, 높/VA, 않/VX, 물/VV",neutrality
2006-01-12,S2,"이에 대해 관련부서에서는 지난해 미 달러화 강세를 우리나라 원화가 추수하지 못했던 것과 같이 달러화 약세가 지속된다 하더라도 원화가 비례적으로 강세를 시현한다는 보장은 없으며, 미국이 금리인상을 중단하고 일본이 금리를 인상하더라도 미․일간 금리격차는 여전할 것이기 때문에 이에 대해 시장이 재평가 할 경우 상황은 달라질 수 있고, 일본 경제가 회복되더라도 수입 증가세가 수출을 앞질러 외환 공급이 줄어드는 효과가 나타날 수 있기 때문에 경제회복이 반드시 자국 통화의 강세를 의미한다고 생각되지는 않는다고 설명하였음.","금리/NNG;인상/NNG;중단/NNG, 자국/NNG;통화/NNG;강세/NNG, 경제/NNG;회복/NNG, 수입/NNG;증가/NNG, 공급/NNG;줄/VV, 대해/VV, 미/NNG, 달러/NNG, 강세/NNG, 원화/NNG, 추수/NNG, 못하/VX, 같이/MAG, 달러/NNG, 약세/NNG, 지속/NNG, 되/VV, 하/VV, 원화/NNG, 비례/NNG, 강세/NNG, 시현/NNG, 보장/NNG, 없/VA, 금리/NNG, 인상/NNG, 중단/NNG, 금리/NNG, 인상/NNG, 미/NNG, 금리갭/NNG, 여전/NNG, 대해/VV, 시장/NNG, 재평가/NNG, 하/VV, 달라지/VV, 있/VV, 경제/NNG, 회복/NNG, 수입/NNG, 증가/NNG, 수출/NNG, 앞질러/VV, 외환/NNG, 공급/NNG, 줄/VV, 효과/NNG, 나타나/VV, 있/VV, 경제/NNG, 회복/NNG, 반드시/MAG, 자국/NNG, 통화/NNG, 강세/NNG, 의미/NNG, 하/VV, 생각/NNG, 않/VX, 설명/NNG,",neutrality
2006-01-12,S2,"동 위원은 내수경기 회복과 함께 경상수지 흑자폭이 줄어들 것으로 예상되는 가운데 자본수지도 상당폭 순유출을 나타내면서 금융거래가 심한 변동을 보이고 있음을 지적하고, 중앙은행이 외환수급에 있어 제대로 조정되지 못하고 있는 부분을 찾아 원활한 흐름을 이끌어 내도록 하는 방안을 강구할 필요가 있다는 견해를 밝혔으며, 이에 대해 관련부서에서는 최근 금융거래에서의 급격한 변동은 주로 수출 대기업들의 과도한 환헤지에 따른 은행들의 선매도 성격의 거래에 기인했다며, 도․소매시장이 혼재되어 있는 우리나라 외환시장에서 은행 등 금융기관 4 들이 시장 조성자(market maker)로서의 역할을 다하지 못하고 있는 점을 개선하기 위해 호가제도를 정비하여 2월 1일부터 실시할 예정으로 있다고 답변하였음.","경상/NNG;수지/NNG;흑자/NNG;줄/VV, 내수/NNG;경기/NNG;회복/NNG, 내수/NNG, 경기/NNG, 회복/NNG, 함께/MAG, 경상/NNG, 수지/NNG, 흑자/NNG, 줄/VV, 예상/NNG, 가운데/NNG, 자본/NNG, 수지/NNG, 상당폭/NNG, 순유출/NNG, 나타나/VV, 금융/NNG, 거래/NNG, 심하/VA, 변동/NNG, 보/VV, 지적/NNG, 외환/NNG, 수급/NNG, 있/VV, 제대로/MAG, 조정/NNG, 못하/VX, 찾/VV, 원활/NNG, 흐름/NNG, 이끄/VV, 하/VV, 방안/NNG, 강구/NNG, 하/VV, 필요/NNG, 있/VA, 견해/NNG, 밝혔으며/VV, 대해/VV, 금융/NNG, 거래/NNG, 급격/NNG, 변동/NNG, 주로/MAG, 수출/NNG, 대기업/NNG, 과/NNG, 헤지/NNG, 따르/VV, 은행/NNG, 선매/NNG, 성격/NNG, 거래/NNG, 기인/NNG, 하/VV, 도소매/NNG, 시장/NNG, 혼재/NNG, 외환시장/NNG, 은행/NNG, 금융기관/NNG, 시장조성자/NNG, 역할/NNG, 다/MAG, 하/VV, 못하/VX, 점/NNG, 개선/NNG, 위하/VV, 호가/NNG, 제도/NNG, 정비/NNG, 실시/NNG, 하/VV, 예정/NNG, 있/VV, 답변/NNG,",neutrality
2006-01-12,S2,"이와 관련하여 동 위원은 수출 대기업들의 과도한 환헤지와 이에 따른 금융거래의 급격한 변동은 우리 경제나 기업의 규모에 비해 환율변동에 대응할 수 있는 시스템이 미비한 데 기인한다고 생각된다면서, 중앙은행이 외환보유액만으로 외환시장을 안정시키기는 점점 더 어려워질 것이므로 외환시장의 전반적인 발전을 통해 시장이 스스로 안정화될 수 있도록 하는 시스템 개발에 좀 더 노력을 기울일 필요가 있다는 견해를 밝혔음.","외환시장/NNG;안정/NNG, 수출/NNG, 대기업/NNG, 과/NNG, 헤지/NNG, 따르/VV, 금융/NNG, 거래/NNG, 급격/NNG, 변동/NNG, 경제/NNG, 기업/NNG, 규모/NNG, 비해/VV, 환율/NNG, 변동/NNG, 대응/NNG, 하/VV, 있/VV, 시스템/NNG, 미비/NNG, 기인/NNG, 하/VV, 생각/NNG, 외환보유액/NNG, 외환시장/NNG, 안정/NNG, 점차/MAG, 더/MAG, 어렵/VA, 외환시장/NNG, 발전/NNG, 통하/VV, 시장/NNG, 스스로/MAG, 안정화/NNG, 되/VV, 있/VV, 하/VV, 시스템/NNG, 개발/NNG, 좀/MAG, 더/MAG, 노력/NNG, 기울일/VV, 필요/NNG, 있/VA, 견해/NNG, 밝히/VV",neutrality
